title,description,images,price
Armazones Tommy Hilfiger 1868/F Aoz 54/18,"Descripción: Género:  Unisex Color del Armazón: DoradoColor y Tipo del Lente:  TransparenteMaterial:  metalEstilo:  cuadradoMedida del Lente:   Ancho del Lente:  54 mm Puente:  18 mm Largo Patilla:   140 mm   GrandVision Uruguay  forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer  “Plazos de entrega”  o  “Preguntas frecuentes”  antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/original_png-716736414126-front-01-tommy-hilfiger-th_1868_f-eyewear-mt-gd.png?v=1671138396,7000.00
Lentes de Sol Karun Ice Swfs0152 Hh 51/21,"Descripción:Género: UnisexColor del Armazón: NegroColor y Tipo del Lente: Gris degradesMaterial: RecicladoEstilo: Cuadrado GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/original_png-5060486619481-front-01-karun-swfs0152-eyewear-havana-tortoise.png?v=1671136523,6080.00
Lentes de Sol Karun Nuco Kaus0161 Bb 55/20,"Descripción:Género: UnisexColor del Armazón: NegroColor y Tipo del Lente: NegroMaterial: Acetato RecicladoEstilo: Cat eye ovalado GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/original_png-5060486619399-front-01-karun-kaus0161-eyewear-black.png?v=1671136353,5440.00
Lentes de Sol Karun Pulpo Kaus0143 Dd 58/16,"Descripción:Género: UnisexColor del Armazón: DoradoColor y Tipo del Lente: VerdeMaterial: Metal RecicladoEstilo: Aviador irregular GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/original_png-5060486619276-front-01-karun-kaus0143-eyewear-gold-metal.png?v=1671136185,5440.00
Armazones Nike 8191 004,"Código de producto:  250626Género:  HombreColor del Armazón:  NegroColor y Tipo del Lente:  transparenteMaterial:  AcetatoEstilo:  Cuadrado montado al aireMedida del Lente:   Ancho del Lente:  53 mm Puente: 17 mm Largo Patilla:  140 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/nike2.jpg?v=1664550100,5040.00
Lentes de Sol Karün Wave Metálico SWFS0025 BB 53/19,"Código de producto: 270588Género: UnisexColor del Armazón: NegroColor y Tipo del Lente: CelesteMaterial: Metal/ RecicladoEstilo: Hexagonal GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/small_square-5060486617036-front-01-karun-swfs0025-eyewear-black.jpg?v=1664478037,5100.00
Armazones Tommy Hilfiger 1637 Ecj 53/17,"Descripción: Género: MujerColor del Armazón: Gris y negroColor y Tipo del Lente: TransparenteMaterial: Metal y acetato Estilo: Cat eyeMedida del Lente:   Ancho del Lente: 53 mm Puente: 17 mm  Largo Patilla: 140 mm  GrandVision Uruguay  forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer  “Plazos de entrega”  o  “Preguntas frecuentes”  antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/original_png-716736123479-front-01-tommy-hilfiger-th_1637-eyewear-bl-pallad.png?v=1668013233,9000.00
Armazones Tommy Hilfiger 1707 Kb7 48/19,"Descripción: Género: UnisexColor del Armazón: Gris y DoradoColor y Tipo del Lente: TransparenteMaterial: Metal y acetato Estilo: RedondoMedida del Lente:   Ancho del Lente: 48 mm Puente: 19 mm  Largo Patilla: 140 mm  GrandVision Uruguay  forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer  “Plazos de entrega”  o  “Preguntas frecuentes”  antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/original_png-716736207667-front-01-tommy-hilfiger-th_1707-eyewear-grey.png?v=1669341186,8000.00
Armazones Tommy Hilfiger 1771 807 49/21,"Descripción: Género:  UnisexColor del Armazón:  Negro y doradoColor y Tipo del Lente:   TransparenteMaterial:   Metal  Estilo:   RedondoMedida del Lente:   Ancho del Lente:   49 mm Puente:   21 mm Largo Patilla:   140 mm   GrandVision Uruguay  forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer  “Plazos de entrega”  o  “Preguntas frecuentes”  antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/original_png-716736313511-front-01-tommy-hilfiger-th_1771-eyewear-black.png?v=1667928119,9000.00
Lentes de Sol Ralph 5285U 598219 54/17,"Descripción: Género:   UnisexColor del Armazón: AzulColor y Tipo del Lente:  Gris degradesMaterial: Acetato  Estilo:   RedondoMedida del Lente:   Ancho del Lente:   54 mm Puente:  17 mm Largo Patilla:   140 mm   GrandVision Uruguay  forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer  “Plazos de entrega”  o  “Preguntas frecuentes”  antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/original_png-8056597516617-front-01-ralph-0ra5285u-eyewear-shiny-blue.png?v=1667846157,6000.00
